"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Departure","International","2016-06-18",14.58,325
"Departure","International","2016-06-19",11.41,328
"Departure","International","2016-06-20",7.6,301
"Departure","International","2016-06-21",6.51,284
"Departure","International","2016-06-22",5.96,274
"Departure","International","2016-06-23",26.65,294
"Departure","International","2016-06-24",11.07,299
"Departure","International","2016-06-25",10.05,333
"Departure","International","2016-06-26",4.58,331
"Departure","International","2016-06-27",3.91,293
"Departure","International","2016-06-28",16.43,291
"Departure","International","2016-06-29",11.63,295
"Departure","International","2016-06-30",3.43,298
"Departure","International","2016-07-01",14.99,298
"Departure","International","2016-07-02",9.04,346
"Departure","International","2016-07-03",13.86,333
"Departure","International","2016-07-04",12.69,306
"Departure","International","2016-07-05",6.06,303
"Departure","International","2016-07-06",10.31,306
"Departure","International","2016-07-07",7.78,317
"Departure","International","2016-07-08",6.41,318
"Departure","International","2016-07-09",5.71,347
"Departure","International","2016-07-10",5.33,325
"Departure","International","2016-07-11",11.03,312
"Departure","International","2016-07-12",7.5,305
"Departure","International","2016-07-13",4.97,294
"Departure","International","2016-07-14",11.74,327
"Departure","International","2016-07-15",9.95,317
"Departure","International","2016-07-16",8.99,353
"Departure","International","2016-07-17",4.91,329
"Departure","International","2016-07-18",9.89,315
"Departure","International","2016-07-19",7.66,303
"Departure","International","2016-07-20",7.69,305
"Departure","International","2016-07-21",9.59,317
"Departure","International","2016-07-22",6.32,314
"Departure","International","2016-07-23",16.74,349
"Departure","International","2016-07-24",11.06,339
"Departure","International","2016-07-25",11.73,302
"Departure","International","2016-07-26",16.31,313
"Departure","International","2016-07-27",3.17,306
"Departure","International","2016-07-28",10.05,314
"Departure","International","2016-07-29",7.95,321
"Departure","International","2016-07-30",13.88,354
"Departure","International","2016-07-31",8.16,334
"Departure","International","2016-08-01",24.51,332
"Departure","International","2016-08-02",14.04,297
"Departure","International","2016-08-03",10.18,306
"Departure","International","2016-08-04",5.85,307
"Departure","International","2016-08-05",10.73,313
"Departure","International","2016-08-06",7.88,330
"Departure","International","2016-08-07",11.24,331
"Departure","International","2016-08-08",5.86,315
"Departure","International","2016-08-09",4.58,298
"Departure","International","2016-08-10",13.55,311
"Departure","International","2016-08-11",1.94,309
"Departure","International","2016-08-12",11.94,320
"Departure","International","2016-08-13",4.5,328
"Departure","International","2016-08-14",9.21,324
"Departure","International","2016-08-15",11.17,314
"Departure","International","2016-08-16",11.6,308
"Departure","International","2016-08-17",6.48,304
"Departure","International","2016-08-18",5.13,314
"Departure","International","2016-08-19",7.4,309
"Departure","International","2016-08-20",11.76,346
"Departure","International","2016-08-21",9.73,330
"Departure","International","2016-08-22",8.85,309
"Departure","International","2016-08-23",10.28,305
"Departure","International","2016-08-24",12.13,309
"Departure","International","2016-08-25",13.78,316
"Departure","International","2016-08-26",12.56,315
"Departure","International","2016-08-27",11.34,348
"Departure","International","2016-08-28",6.1,326
"Departure","International","2016-08-29",10.51,322
"Departure","International","2016-08-30",6.24,292
"Departure","International","2016-08-31",5.99,295
"Departure","International","2016-09-01",4.77,318
"Departure","International","2016-09-02",4.19,315
"Departure","International","2016-09-03",6.64,335
"Departure","International","2016-09-04",6.66,318
"Departure","International","2016-09-05",3.87,312
"Departure","International","2016-09-06",4.63,294
"Departure","International","2016-09-07",6.2,289
"Departure","International","2016-09-08",1.87,313
"Departure","International","2016-09-09",3.09,312
"Departure","International","2016-09-10",3.62,336
"Departure","International","2016-09-11",4.05,323
"Departure","International","2016-09-12",8.41,309
"Departure","International","2016-09-13",3.45,282
"Departure","International","2016-09-14",12.78,294
"Departure","International","2016-09-15",4.15,313
"Departure","International","2016-09-16",7,295
"Departure","International","2016-09-17",7.56,333
"Departure","International","2016-09-18",6.81,317
"Departure","International","2016-09-19",4.13,299
"Departure","International","2016-09-20",8.94,302
"Departure","International","2016-09-21",2.8,292
"Departure","International","2016-09-22",4.61,315
"Departure","International","2016-09-23",14.62,309
"Departure","International","2016-09-24",5.25,335
"Departure","International","2016-09-25",1.89,316
"Departure","International","2016-09-26",13.96,308
"Departure","International","2016-09-27",2.3,288
"Departure","International","2016-09-28",3.49,283
"Departure","International","2016-09-29",7.88,312
"Departure","International","2016-09-30",8.09,309
"Departure","International","2016-10-01",9.78,329
"Departure","International","2016-10-02",6.95,322
"Departure","International","2016-10-03",3.69,298
"Departure","International","2016-10-04",3.88,284
"Departure","International","2016-10-05",1.7,275
"Departure","International","2016-10-06",2.85,296
"Departure","International","2016-10-07",9.75,288
"Departure","International","2016-10-08",10.63,335
"Departure","International","2016-10-09",8.81,313
"Departure","International","2016-10-10",10.24,306
"Departure","International","2016-10-11",11.61,281
"Departure","International","2016-10-12",9.87,283
"Departure","International","2016-10-13",12.89,290
"Departure","International","2016-10-14",8,317
"Departure","International","2016-10-15",9.76,322
"Departure","International","2016-10-16",10.67,300
"Departure","International","2016-10-17",8.2,298
"Departure","International","2016-10-18",0.95,280
"Departure","International","2016-10-19",1.77,277
"Departure","International","2016-10-20",6.86,301
"Departure","International","2016-10-21",22.73,309
"Departure","International","2016-10-22",3.97,317
"Departure","International","2016-10-23",1.49,315
"Departure","International","2016-10-24",8.01,298
"Departure","International","2016-10-25",7.19,280
"Departure","International","2016-10-26",8.19,278
"Departure","International","2016-10-27",9.78,290
"Departure","International","2016-10-28",11.85,301
"Departure","International","2016-10-29",8.3,306
"Departure","International","2016-10-30",5.23,295
"Departure","International","2016-10-31",2.76,292
"Departure","International","2016-11-01",4.57,266
"Departure","International","2016-11-02",4.35,283
"Departure","International","2016-11-03",-0.04,289
"Departure","International","2016-11-04",3.54,295
"Departure","International","2016-11-05",2.03,312
"Departure","International","2016-11-06",4.63,294
"Departure","International","2016-11-07",9.57,301
"Departure","International","2016-11-08",0.41,278
"Departure","International","2016-11-09",7.55,258
"Departure","International","2016-11-10",12.34,307
"Departure","International","2016-11-11",16.45,278
"Departure","International","2016-11-12",12.36,345
"Departure","International","2016-11-13",3.19,298
"Departure","International","2016-11-14",5.86,300
"Departure","International","2016-11-15",2.76,284
"Departure","International","2016-11-16",6.01,279
"Departure","International","2016-11-17",7.34,301
"Departure","International","2016-11-18",9.71,298
"Departure","International","2016-11-19",5.38,330
"Departure","International","2016-11-20",4.07,301
"Departure","International","2016-11-21",9.59,301
"Departure","International","2016-11-22",2.39,274
"Departure","International","2016-11-23",5.98,271
"Departure","International","2016-11-24",3.02,280
"Departure","International","2016-11-25",3.87,289
"Departure","International","2016-11-26",3.4,318
"Departure","International","2016-11-27",12.19,308
"Departure","International","2016-11-28",4.53,294
"Departure","International","2016-11-29",8.67,282
"Departure","International","2016-11-30",3.43,276
"Departure","International","2016-12-01",5.65,297
"Departure","International","2016-12-02",4.44,303
"Departure","International","2016-12-03",8.18,322
"Departure","International","2016-12-04",8.51,309
"Departure","International","2016-12-05",3.85,303
"Departure","International","2016-12-06",0.97,283
"Departure","International","2016-12-07",3.45,289
"Departure","International","2016-12-08",7.23,304
"Departure","International","2016-12-09",2.84,295
"Departure","International","2016-12-10",5.98,323
"Departure","International","2016-12-11",7.63,310
"Departure","International","2016-12-12",11.35,289
"Departure","International","2016-12-13",7.32,292
"Departure","International","2016-12-14",7.62,280
"Departure","International","2016-12-15",10.58,306
"Departure","International","2016-12-16",9.52,309
"Departure","International","2016-12-17",7.57,337
"Departure","International","2016-12-18",8.33,308
"Departure","International","2016-12-19",17.33,291
"Departure","International","2016-12-20",17.11,293
"Departure","International","2016-12-21",6.28,299
"Departure","International","2016-12-22",9.75,319
"Departure","International","2016-12-23",5.01,309
"Departure","International","2016-12-24",4.33,334
"Departure","International","2016-12-25",5.39,314
"Departure","International","2016-12-26",5.95,310
"Departure","International","2016-12-27",6.41,293
"Departure","International","2016-12-28",6.53,293
"Departure","International","2016-12-29",5.73,310
"Departure","International","2016-12-30",4.65,305
"Departure","International","2016-12-31",3.32,325
"Departure","International","2017-01-01",3.61,313
"Departure","International","2017-01-02",11.21,314
"Departure","International","2017-01-03",8.73,286
"Departure","International","2017-01-04",14.17,303
"Departure","International","2017-01-05",15.36,310
"Departure","International","2017-01-06",9.77,306
"Departure","International","2017-01-07",8.58,333
"Departure","International","2017-01-08",14.57,315
"Departure","International","2017-01-09",13.31,307
"Departure","International","2017-01-10",9.49,293
"Departure","International","2017-01-11",-0.1,298
"Departure","International","2017-01-12",6.67,317
"Departure","International","2017-01-13",5.95,299
"Departure","International","2017-01-14",7.16,340
"Departure","International","2017-01-15",5.16,316
"Departure","International","2017-01-16",6.58,326
"Departure","International","2017-01-17",4.74,296
"Departure","International","2017-01-18",5.04,293
"Departure","International","2017-01-19",4.09,320
"Departure","International","2017-01-20",4.72,305
"Departure","International","2017-01-21",6.98,328
"Departure","International","2017-01-22",4.53,323
"Departure","International","2017-01-23",6.77,328
"Departure","International","2017-01-24",1.46,293
"Departure","International","2017-01-25",-0.05,293
"Departure","International","2017-01-26",1.68,314
"Departure","International","2017-01-27",2.71,302
"Departure","International","2017-01-28",2.34,339
"Departure","International","2017-01-29",4.72,318
"Departure","International","2017-01-30",6.13,328
"Departure","International","2017-01-31",0.24,294
"Departure","International","2017-02-01",4.3,297
"Departure","International","2017-02-02",2.7,317
"Departure","International","2017-02-03",5.16,316
"Departure","International","2017-02-04",1.09,336
"Departure","International","2017-02-05",0.98,323
"Departure","International","2017-02-06",5.14,306
"Departure","International","2017-02-07",5.99,297
"Departure","International","2017-02-08",2.05,295
"Departure","International","2017-02-09",4.15,307
"Departure","International","2017-02-10",8.07,315
"Departure","International","2017-02-11",1.63,339
"Departure","International","2017-02-12",5.98,325
"Departure","International","2017-02-13",5.07,319
"Departure","International","2017-02-14",0.35,295
"Departure","International","2017-02-15",0.5,292
"Departure","International","2017-02-16",6.17,314
"Departure","International","2017-02-17",2.98,303
"Departure","International","2017-02-18",4.79,342
"Departure","International","2017-02-19",-0.79,317
"Departure","International","2017-02-20",1.61,315
"Departure","International","2017-02-21",0.69,288
"Departure","International","2017-02-22",3.5,294
"Departure","International","2017-02-23",4.05,311
"Departure","International","2017-02-24",10.16,301
"Departure","International","2017-02-25",1.73,330
"Departure","International","2017-02-26",1.23,310
"Departure","International","2017-02-27",-1.43,314
"Departure","International","2017-02-28",1.56,289
"Departure","International","2017-03-01",-0.52,290
"Departure","International","2017-03-02",0.91,314
"Departure","International","2017-03-03",4.74,302
"Departure","International","2017-03-04",-1.24,325
"Departure","International","2017-03-05",1.08,315
"Departure","International","2017-03-06",1.56,317
"Departure","International","2017-03-07",7.42,272
"Departure","International","2017-03-08",3.08,281
"Departure","International","2017-03-09",2.5,306
"Departure","International","2017-03-10",1.91,291
"Departure","International","2017-03-11",-0.58,318
"Departure","International","2017-03-12",-1.23,312
"Departure","International","2017-03-13",-0.8,300
"Departure","International","2017-03-14",4.57,275
"Departure","International","2017-03-15",6.09,275
"Departure","International","2017-03-16",-1.35,302
"Departure","International","2017-03-17",1.04,301
"Departure","International","2017-03-18",-2.3,325
"Departure","International","2017-03-19",1.45,312
"Departure","International","2017-03-20",4.68,307
"Departure","International","2017-03-21",-2.56,282
"Departure","International","2017-03-22",-2.75,277
"Departure","International","2017-03-23",0.27,301
"Departure","International","2017-03-24",2.87,303
"Departure","International","2017-03-25",0.65,309
"Departure","International","2017-03-26",3.45,315
"Departure","International","2017-03-27",0.54,303
"Departure","International","2017-03-28",0.84,276
"Departure","International","2017-03-29",9.7,289
"Departure","International","2017-03-30",7.76,307
"Departure","International","2017-03-31",3.05,300
"Departure","International","2017-04-01",3.43,313
"Departure","International","2017-04-02",3.89,320
"Departure","International","2017-04-03",4.53,303
"Departure","International","2017-04-04",2.08,281
"Departure","International","2017-04-05",4.55,281
"Departure","International","2017-04-06",6.72,260
"Departure","International","2017-04-07",5.06,299
"Departure","International","2017-04-08",4.04,317
"Departure","International","2017-04-09",2.74,316
"Departure","International","2017-04-10",3.63,296
"Departure","International","2017-04-11",6.56,279
"Departure","International","2017-04-12",3.48,282
"Departure","International","2017-04-13",0.42,304
"Departure","International","2017-04-14",-0.44,298
"Departure","International","2017-04-15",1.96,328
"Departure","International","2017-04-16",1.85,317
"Departure","International","2017-04-17",3.33,306
"Departure","International","2017-04-18",0,284
"Departure","International","2017-04-19",6.17,285
"Departure","International","2017-04-20",0.13,301
"Departure","International","2017-04-21",1.57,302
"Departure","International","2017-04-22",1.42,317
"Departure","International","2017-04-23",3.95,312
"Departure","International","2017-04-24",1.37,306
"Departure","International","2017-04-25",1.68,280
"Departure","International","2017-04-26",7.2,278
"Departure","International","2017-04-27",10.9,302
"Departure","International","2017-04-28",8.97,293
"Departure","International","2017-04-29",2.34,329
"Departure","International","2017-04-30",0.5,311
"Departure","International","2017-05-01",0.7,300
"Departure","International","2017-05-02",3.53,281
"Departure","International","2017-05-03",4.02,287
"Departure","International","2017-05-04",3.35,307
"Departure","International","2017-05-05",4.05,298
"Departure","International","2017-05-06",5.35,338
"Departure","International","2017-05-07",3.81,317
"Departure","International","2017-05-08",8.51,304
"Departure","International","2017-05-09",2.46,278
"Departure","International","2017-05-10",1.49,281
"Departure","International","2017-05-11",3.49,302
"Departure","International","2017-05-12",1.62,304
"Departure","International","2017-05-13",6.77,332
"Departure","International","2017-05-14",1.5,317
"Departure","International","2017-05-15",2.2,303
"Departure","International","2017-05-16",4.2,275
"Departure","International","2017-05-17",6.13,288
"Departure","International","2017-05-18",1.5,301
"Departure","International","2017-05-19",5.75,303
"Departure","International","2017-05-20",5.16,333
"Departure","International","2017-05-21",3.84,320
"Departure","International","2017-05-22",8.23,301
"Departure","International","2017-05-23",1.55,271
"Departure","International","2017-05-24",2.97,284
"Departure","International","2017-05-25",6.18,294
"Departure","International","2017-05-26",5.38,304
"Departure","International","2017-05-27",-0.05,323
"Departure","International","2017-05-28",4.27,318
"Departure","International","2017-05-29",14.91,311
"Departure","International","2017-05-30",0.92,276
"Departure","International","2017-05-31",4.49,290
"Departure","International","2017-06-01",5.56,295
"Departure","International","2017-06-02",8.19,300
"Departure","International","2017-06-03",6.42,333
"Departure","International","2017-06-04",9.01,328
"Departure","International","2017-06-05",1.29,311
"Departure","International","2017-06-06",4.55,282
"Departure","International","2017-06-07",8.42,285
"Departure","International","2017-06-08",6.55,297
"Departure","International","2017-06-09",3.13,303
"Departure","International","2017-06-10",1.34,326
"Departure","International","2017-06-11",6.61,331
"Departure","International","2017-06-12",0.8,307
"Departure","International","2017-06-13",1.96,277
"Departure","International","2017-06-14",5.67,293
"Departure","International","2017-06-15",6.32,298
"Departure","International","2017-06-16",3.42,307
"Departure","International","2017-06-17",1.78,328
"Departure","International","2017-06-18",3.58,325
"Departure","International","2017-06-19",8.29,293
"Departure","International","2017-06-20",9.46,283
"Departure","International","2017-06-21",6.94,297
"Departure","International","2017-06-22",9.29,300
"Departure","International","2017-06-23",1.32,313
"Departure","International","2017-06-24",1.3,325
"Departure","International","2017-06-25",3.33,322
"Departure","International","2017-06-26",4.65,310
"Departure","International","2017-06-27",3.53,283
"Departure","International","2017-06-28",1.78,292
"Departure","International","2017-06-29",2.68,296
"Departure","International","2017-06-30",7.31,304
"Departure","International","2017-07-01",9.36,332
"Departure","International","2017-07-02",8.41,328
"Departure","International","2017-07-03",10.01,316
"Departure","International","2017-07-04",4.14,294
"Departure","International","2017-07-05",4.1,305
"Departure","International","2017-07-06",7.41,313
"Departure","International","2017-07-07",2.19,307
"Departure","International","2017-07-08",3.07,344
"Departure","International","2017-07-09",6.91,325
"Departure","International","2017-07-10",11.64,314
"Departure","International","2017-07-11",16.01,288
"Departure","International","2017-07-12",7.28,293
"Departure","International","2017-07-13",13.75,311
"Departure","International","2017-07-14",8.63,311
"Departure","International","2017-07-15",14.01,330
"Departure","International","2017-07-16",6.62,324
"Departure","International","2017-07-17",10.91,311
"Departure","International","2017-07-18",9.11,289
"Departure","International","2017-07-19",7.67,303
"Departure","International","2017-07-20",7.57,307
"Departure","International","2017-07-21",7.5,312
"Departure","International","2017-07-22",9.77,336
"Departure","International","2017-07-23",7.14,338
"Departure","International","2017-07-24",8.76,315
"Departure","International","2017-07-25",7.1,293
"Departure","International","2017-07-26",4.88,300
"Departure","International","2017-07-27",7.22,310
"Departure","International","2017-07-28",6.21,315
"Departure","International","2017-07-29",2.89,345
"Departure","International","2017-07-30",7.34,327
"Departure","International","2017-07-31",7.97,314
"Departure","International","2017-08-01",27.45,11
"Departure","Regional","2015-01-01",2.24,278
"Departure","Regional","2015-01-02",4.24,357
"Departure","Regional","2015-01-03",3.28,279
"Departure","Regional","2015-01-04",6.44,323
"Departure","Regional","2015-01-05",9.89,456
"Departure","Regional","2015-01-06",4.96,452
"Departure","Regional","2015-01-07",4.9,437
"Departure","Regional","2015-01-08",5.39,441
"Departure","Regional","2015-01-09",3.05,474
"Departure","Regional","2015-01-10",2.01,312
"Departure","Regional","2015-01-11",3.7,325
"Departure","Regional","2015-01-12",5.04,467
"Departure","Regional","2015-01-13",3.71,437
"Departure","Regional","2015-01-14",3.65,465
"Departure","Regional","2015-01-15",3.5,487
"Departure","Regional","2015-01-16",2.07,486
"Departure","Regional","2015-01-17",2.78,336
"Departure","Regional","2015-01-18",2.5,339
"Departure","Regional","2015-01-19",5.72,498
"Departure","Regional","2015-01-20",6.14,480
"Departure","Regional","2015-01-21",3.77,477
"Departure","Regional","2015-01-22",7.21,459
"Departure","Regional","2015-01-23",5.95,472
"Departure","Regional","2015-01-24",1.2,326
"Departure","Regional","2015-01-25",3.23,339
"Departure","Regional","2015-01-26",1.82,467
"Departure","Regional","2015-01-27",2.74,452
"Departure","Regional","2015-01-28",2.76,445
"Departure","Regional","2015-01-29",5.4,478
"Departure","Regional","2015-01-30",5.04,502
"Departure","Regional","2015-01-31",4.68,333
"Departure","Regional","2015-02-01",2.67,346
"Departure","Regional","2015-02-02",2.64,503
"Departure","Regional","2015-02-03",1.71,473
"Departure","Regional","2015-02-04",3.61,469
"Departure","Regional","2015-02-05",7.08,449
"Departure","Regional","2015-02-06",7.82,398
"Departure","Regional","2015-02-07",3.7,300
"Departure","Regional","2015-02-08",5.01,313
"Departure","Regional","2015-02-09",2.91,477
"Departure","Regional","2015-02-10",1.74,454
"Departure","Regional","2015-02-11",0.89,482
"Departure","Regional","2015-02-12",4.74,505
"Departure","Regional","2015-02-13",3.42,491
"Departure","Regional","2015-02-14",2.87,318
"Departure","Regional","2015-02-15",1.18,257
"Departure","Regional","2015-02-16",1.01,294
"Departure","Regional","2015-02-17",1.57,324
"Departure","Regional","2015-02-18",2.67,358
"Departure","Regional","2015-02-19",4.03,420
"Departure","Regional","2015-02-20",1.81,433
"Departure","Regional","2015-02-21",2.71,276
"Departure","Regional","2015-02-22",1.14,356
"Departure","Regional","2015-02-23",4.8,537
"Departure","Regional","2015-02-24",4.03,497
"Departure","Regional","2015-02-25",2.8,497
"Departure","Regional","2015-02-26",2.98,516
"Departure","Regional","2015-02-27",4.86,485
"Departure","Regional","2015-02-28",16.7,298
"Departure","Regional","2015-03-01",4.29,359
"Departure","Regional","2015-03-02",1.78,534
"Departure","Regional","2015-03-03",1.93,481
"Departure","Regional","2015-03-04",4.31,461
"Departure","Regional","2015-03-05",5.35,451
"Departure","Regional","2015-03-06",4.28,492
"Departure","Regional","2015-03-07",1.66,334
"Departure","Regional","2015-03-08",2.06,342
"Departure","Regional","2015-03-09",3.26,490
"Departure","Regional","2015-03-10",3.48,420
"Departure","Regional","2015-03-11",3.18,475
"Departure","Regional","2015-03-12",1.88,503
"Departure","Regional","2015-03-13",2.71,526
"Departure","Regional","2015-03-14",0.38,330
"Departure","Regional","2015-03-15",1.02,342
"Departure","Regional","2015-03-16",3.54,463
"Departure","Regional","2015-03-17",1.26,479
"Departure","Regional","2015-03-18",5.27,466
"Departure","Regional","2015-03-19",4.75,479
"Departure","Regional","2015-03-20",4.53,485
"Departure","Regional","2015-03-21",0.49,314
"Departure","Regional","2015-03-22",2.3,343
"Departure","Regional","2015-03-23",3.59,503
"Departure","Regional","2015-03-24",-0.07,479
"Departure","Regional","2015-03-25",1.74,475
"Departure","Regional","2015-03-26",2.69,487
"Departure","Regional","2015-03-27",0.71,516
"Departure","Regional","2015-03-28",12.76,325
"Departure","Regional","2015-03-29",1.19,367
"Departure","Regional","2015-03-30",0.95,528
"Departure","Regional","2015-03-31",4.41,465
"Departure","Regional","2015-04-01",1.53,495
"Departure","Regional","2015-04-02",3.93,513
"Departure","Regional","2015-04-03",1.05,380
"Departure","Regional","2015-04-04",1.68,265
"Departure","Regional","2015-04-05",4.5,383
"Departure","Regional","2015-04-06",2.72,532
"Departure","Regional","2015-04-07",2.52,457
"Departure","Regional","2015-04-08",3.05,506
"Departure","Regional","2015-04-09",3.76,544
"Departure","Regional","2015-04-10",2.42,541
"Departure","Regional","2015-04-11",2.25,356
"Departure","Regional","2015-04-12",0.99,391
"Departure","Regional","2015-04-13",0.71,559
"Departure","Regional","2015-04-14",7.27,502
"Departure","Regional","2015-04-15",1.91,486
"Departure","Regional","2015-04-16",3.23,534
"Departure","Regional","2015-04-17",6,522
"Departure","Regional","2015-04-18",4.31,341
"Departure","Regional","2015-04-19",0.83,283
"Departure","Regional","2015-04-20",0.12,335
"Departure","Regional","2015-04-21",2.21,421
"Departure","Regional","2015-04-22",3.57,457
"Departure","Regional","2015-04-23",1.92,553
"Departure","Regional","2015-04-24",2.31,499
"Departure","Regional","2015-04-25",1.99,354
"Departure","Regional","2015-04-26",2.19,401
"Departure","Regional","2015-04-27",0.55,561
"Departure","Regional","2015-04-28",0.33,518
"Departure","Regional","2015-04-29",1.26,511
"Departure","Regional","2015-04-30",5.21,511
"Departure","Regional","2015-05-01",0.73,401
"Departure","Regional","2015-05-02",1.32,278
"Departure","Regional","2015-05-03",4.22,364
"Departure","Regional","2015-05-04",4.61,541
"Departure","Regional","2015-05-05",4.65,526
"Departure","Regional","2015-05-06",0.93,496
"Departure","Regional","2015-05-07",9.58,488
"Departure","Regional","2015-05-08",4.28,558
"Departure","Regional","2015-05-09",6.21,350
"Departure","Regional","2015-05-10",4.07,341
"Departure","Regional","2015-05-11",9.16,472
"Departure","Regional","2015-05-12",11.64,490
"Departure","Regional","2015-05-13",3.13,517
"Departure","Regional","2015-05-14",2.48,511
"Departure","Regional","2015-05-15",1.59,496
"Departure","Regional","2015-05-16",3.4,326
"Departure","Regional","2015-05-17",0.96,385
"Departure","Regional","2015-05-18",0.03,524
"Departure","Regional","2015-05-19",1.1,483
"Departure","Regional","2015-05-20",0.45,477
"Departure","Regional","2015-05-21",1.19,498
"Departure","Regional","2015-05-22",0.23,501
"Departure","Regional","2015-05-23",2.09,330
"Departure","Regional","2015-05-24",1.32,388
"Departure","Regional","2015-05-25",1.42,499
"Departure","Regional","2015-05-26",1.28,487
"Departure","Regional","2015-05-27",0.96,479
"Departure","Regional","2015-05-28",4.18,494
"Departure","Regional","2015-05-29",1.33,495
"Departure","Regional","2015-05-30",9.08,309
"Departure","Regional","2015-05-31",4.47,340
"Departure","Regional","2015-06-01",0.83,523
"Departure","Regional","2015-06-02",1.92,474
"Departure","Regional","2015-06-03",4.44,483
"Departure","Regional","2015-06-04",7.82,428
"Departure","Regional","2015-06-05",3.59,356
"Departure","Regional","2015-06-06",4.68,263
"Departure","Regional","2015-06-07",4.99,370
"Departure","Regional","2015-06-08",4.98,308
"Departure","Regional","2015-06-09",6.67,293
"Departure","Regional","2015-06-10",3.28,295
"Departure","Regional","2015-06-11",2.04,309
"Departure","Regional","2015-06-12",4.47,316
"Departure","Regional","2015-06-13",1.01,219
"Departure","Regional","2015-06-14",1.95,260
"Departure","Regional","2015-06-15",4.42,336
"Departure","Regional","2015-06-16",4.01,297
"Departure","Regional","2015-06-17",4.9,295
"Departure","Regional","2015-06-18",19.8,307
"Departure","Regional","2015-06-19",6.77,337
"Departure","Regional","2015-06-20",4.85,221
"Departure","Regional","2015-06-21",2.35,230
"Departure","Regional","2015-06-22",6.94,319
"Departure","Regional","2015-06-23",4.19,294
"Departure","Regional","2015-06-24",8.1,310
"Departure","Regional","2015-06-25",3.51,325
"Departure","Regional","2015-06-26",4.15,334
"Departure","Regional","2015-06-27",12.18,210
"Departure","Regional","2015-06-28",2.45,240
"Departure","Regional","2015-06-29",6.54,353
"Departure","Regional","2015-06-30",2.72,337
"Departure","Regional","2015-07-01",10.98,328
"Departure","Regional","2015-07-02",5.78,322
"Departure","Regional","2015-07-03",6.93,332
"Departure","Regional","2015-07-04",4.64,240
"Departure","Regional","2015-07-05",5.64,258
"Departure","Regional","2015-07-06",2.24,344
"Departure","Regional","2015-07-07",5.03,309
"Departure","Regional","2015-07-08",12.03,309
"Departure","Regional","2015-07-09",4.42,342
"Departure","Regional","2015-07-10",7.35,338
"Departure","Regional","2015-07-11",5.36,241
"Departure","Regional","2015-07-12",2.29,263
"Departure","Regional","2015-07-13",3.8,349
"Departure","Regional","2015-07-14",6,342
"Departure","Regional","2015-07-15",3.44,344
"Departure","Regional","2015-07-16",4.34,342
"Departure","Regional","2015-07-17",4.19,361
"Departure","Regional","2015-07-18",3.12,231
"Departure","Regional","2015-07-19",2.87,267
"Departure","Regional","2015-07-20",3.63,355
"Departure","Regional","2015-07-21",4.12,349
"Departure","Regional","2015-07-22",6.46,350
"Departure","Regional","2015-07-23",4.42,361
"Departure","Regional","2015-07-24",5.78,377
"Departure","Regional","2015-07-25",10.84,247
"Departure","Regional","2015-07-26",5.19,267
"Departure","Regional","2015-07-27",14.1,369
"Departure","Regional","2015-07-28",22.74,340
"Departure","Regional","2015-07-29",9.26,339
"Departure","Regional","2015-07-30",22.77,343
"Departure","Regional","2015-07-31",7.97,364
"Departure","Regional","2015-08-01",3.84,236
"Departure","Regional","2015-08-02",6.01,272
"Departure","Regional","2015-08-03",8.53,344
"Departure","Regional","2015-08-04",3.78,323
"Departure","Regional","2015-08-05",2.95,312
"Departure","Regional","2015-08-06",3.77,326
"Departure","Regional","2015-08-07",6.08,366
"Departure","Regional","2015-08-08",5.18,223
"Departure","Regional","2015-08-09",2.9,256
"Departure","Regional","2015-08-10",4.08,276
"Departure","Regional","2015-08-11",4.95,323
"Departure","Regional","2015-08-12",4.56,337
"Departure","Regional","2015-08-13",4.31,337
"Departure","Regional","2015-08-14",3.28,363
"Departure","Regional","2015-08-15",4.03,226
"Departure","Regional","2015-08-16",1.07,249
"Departure","Regional","2015-08-17",1.63,342
"Departure","Regional","2015-08-18",2.55,310
"Departure","Regional","2015-08-19",8.24,328
"Departure","Regional","2015-08-20",6.08,331
"Departure","Regional","2015-08-21",4.49,328
"Departure","Regional","2015-08-22",3.61,239
"Departure","Regional","2015-08-23",2.45,261
"Departure","Regional","2015-08-24",3.08,370
"Departure","Regional","2015-08-25",3.59,349
"Departure","Regional","2015-08-26",3.15,308
"Departure","Regional","2015-08-27",8.13,338
"Departure","Regional","2015-08-28",6.54,346
"Departure","Regional","2015-08-29",3.13,236
"Departure","Regional","2015-08-30",4.44,274
"Departure","Regional","2015-08-31",5.22,362
"Departure","Regional","2015-09-01",3.37,345
"Departure","Regional","2015-09-02",8.48,355
"Departure","Regional","2015-09-03",4.25,360
"Departure","Regional","2015-09-04",6.72,365
"Departure","Regional","2015-09-05",6.5,213
"Departure","Regional","2015-09-06",3.57,218
"Departure","Regional","2015-09-07",8.88,335
"Departure","Regional","2015-09-08",18.5,296
"Departure","Regional","2015-09-09",13.02,332
"Departure","Regional","2015-09-10",8.27,327
"Departure","Regional","2015-09-11",11.68,346
"Departure","Regional","2015-09-12",18.77,226
"Departure","Regional","2015-09-13",3.35,263
"Departure","Regional","2015-09-14",2.62,354
"Departure","Regional","2015-09-15",2.51,334
"Departure","Regional","2015-09-16",6.1,330
"Departure","Regional","2015-09-17",2.87,373
"Departure","Regional","2015-09-18",4.56,376
"Departure","Regional","2015-09-19",8.82,240
